id,vil_code,vil_name,com_code,dis_code,pro_code,xcoor,ycoor,lattitude,longtitute,created_at,updated_at,deleted_at
4297,5031321,Prey Sbov,50313,503,5,467353,1257581,11.3761,104.701,"","",""
4298,5031322,Cham,50313,503,5,468068,1255476,11.3571,104.707,"","",""
4299,5040101,Tang Robang,50401,504,5,416939,1279780,11.576,104.238,"","",""
4300,5040102,Champei,50401,504,5,414599,1279634,11.5746,104.217,"","",""
4301,5040103,Dei Chhnang,50401,504,5,417217,1277946,11.5594,104.241,"","",""
4302,5040104,Krang Ta Va,50401,504,5,420254,1275562,11.5379,104.269,"","",""
4303,5040105,Krang Kokir,50401,504,5,422009,1273970,11.5236,104.285,"","",""
4304,5040106,Krang,50401,504,5,413614,1280145,11.5792,104.208,"","",""
4305,5040107,Prey Totueng,50401,504,5,415491,1279360,11.5722,104.225,"","",""
4306,5040108,Monourom,50401,504,5,416523,1281656,11.593,104.234,"","",""
4307,5040109,Toul Thnong,50401,504,5,418962,1276082,11.5426,104.257,"","",""
4308,5040201,Reaksmei,50402,504,5,408344,1282537,11.6007,104.159,"","",""
4309,5040202,Sameakki,50402,504,5,407513,1283055,11.6054,104.152,"","",""
4310,5040203,Prey Mean,50402,504,5,407023,1285096,11.6238,104.147,"","",""
4311,5040204,Ou Phdau,50402,504,5,409895,1281457,11.591,104.174,"","",""
4312,5040205,Peam Ros,50402,504,5,413003,1277698,11.5571,104.202,"","",""
4313,5040301,Prey Phdau,50403,504,5,409627,1304880,11.8028,104.17,"","",""
4314,5040302,Phlov Kou,50403,504,5,411852,1310547,11.8541,104.191,"","",""
4315,5040303,Chrak Tiek,50403,504,5,411062,1314599,11.8907,104.183,"","",""
4316,5040304,Peam Lvea,50403,504,5,415620,1310167,11.8507,104.225,"","",""
4317,5040305,Aoral,50403,504,5,406101,1323540,11.9714,104.138,"","",""
4318,5040306,Lnguem,50403,504,5,416444,1308488,11.8356,104.233,"","",""
4319,5040307,TaKuk,50403,504,5,412370,1326533,11.9987,104.195,"","",""
4320,5040308,Krang Tbaeng,50403,504,5,402508,1324388,11.979,104.105,"","",""
4321,5040309,Chan Ping,50403,504,5,408201,1323944,11.9751,104.157,"","",""
4322,5040310,Srae Thmei,50403,504,5,409492,1321764,11.9555,104.169,"","",""
4323,5040311,Trapeang Angkrong,50403,504,5,413613,1312187,11.869,104.207,"","",""
4324,5040312,Phlaot,50403,504,5,412635,1306059,11.8135,104.198,"","",""
4325,5040313,Kraviek,50403,504,5,414555,1307333,11.8251,104.216,"","",""
4326,5040314,Samraong,50403,504,5,408537,1311096,11.859,104.16,"","",""
4327,5040315,Kbal Damrei,50403,504,5,408968,1301214,11.7696,104.164,"","",""
4328,5040316,Koh Dauntei,50403,504,5,413530,1300690,11.765,104.206,"","",""
4329,5040317,Chambak,50403,504,5,414458,1304323,11.7979,104.215,"","",""
4330,5040318,Trang,50403,504,5,415185,1317040,11.9129,104.221,"","",""
4331,5040319,Buttrea,50403,504,5,412117,1317121,11.9135,104.193,"","",""
4332,5040320,Leak Tan,50403,504,5,404365,1328668,12.0177,104.121,"","",""
4333,5040321,Tanel,50403,504,5,416759,1321724,11.9553,104.235,"","",""
4334,5040322,Lnguem,50403,504,5,409008,1326932,12.0022,104.164,"","",""
4335,5040323,Srae Ken,50403,504,5,417082,1326084,11.9947,104.238,"","",""
4336,5040401,Chumnoab,50404,504,5,406362,1293899,11.7034,104.141,"","",""
4337,5040402,Peam,50404,504,5,407305,1289909,11.6673,104.15,"","",""
4338,5040403,Pring Kaong,50404,504,5,407067,1288352,11.6533,104.147,"","",""
4339,5040404,Yang Pis,50404,504,5,408152,1287778,11.6481,104.157,"","",""
4340,5040405,Tang Sroeng,50404,504,5,413292,1287364,11.6445,104.205,"","",""
4341,5040406,Tuol Chheu Neang,50404,504,5,409780,1290568,11.6734,104.172,"","",""
4342,5040407,Ta Minh,50404,504,5,412128,1288880,11.6582,104.194,"","",""
4343,5040408,Kantuot,50404,504,5,405466,1291685,11.6834,104.133,"","",""
4344,5040409,Ta Daes,50404,504,5,404893,1290572,11.6733,104.127,"","",""
4345,5040410,Dambang Vinh,50404,504,5,405313,1297449,11.7355,104.131,"","",""
4346,5040411,Kouk,50404,504,5,407168,1291347,11.6803,104.148,"","",""
4347,5040412,Krang Pongro,50404,504,5,403971,1293351,11.6984,104.119,"","",""
4348,5040413,Phsar Kantuot,50404,504,5,405509,1291316,11.68,104.133,"","",""
4349,5040414,Srae Vien,50404,504,5,412652,1287064,11.6418,104.199,"","",""
4350,5040415,Trapeang Kong,50404,504,5,411988,1289727,11.6658,104.193,"","",""
4351,5040501,Ta Sal,50405,504,5,401705,1290537,11.6729,104.098,"","",""
4352,5040502,Anlong Sangkae,50405,504,5,404677,1288914,11.6583,104.125,"","",""
4353,5040503,Kaoh Run,50405,504,5,406399,1287110,11.642,104.141,"","",""
4354,5040504,Knong Ay,50405,504,5,405680,1285864,11.6307,104.135,"","",""
4355,5040505,Roung Masin,50405,504,5,406032,1285545,11.6278,104.138,"","",""
4356,5040506,Trapeang Chhmar,50405,504,5,402941,1286210,11.6338,104.11,"","",""
4357,5040507,Doung,50405,504,5,401256,1291640,11.6828,104.094,"","",""
4358,5040508,Kampeh,50405,504,5,399849,1290158,11.6694,104.081,"","",""
4359,5040509,Choam,50405,504,5,382921,1294365,11.7069,103.926,"","",""
4360,5040510,Thmei,50405,504,5,380922,1297611,11.7362,103.907,"","",""
4361,5040511,Doun Choam,50405,504,5,380887,1295984,11.7215,103.907,"","",""
4362,5040512,Khteah,50405,504,5,375653,1295757,11.7192,103.859,"","",""
4363,5040513,Tang Bampong,50405,504,5,373342,1296186,11.723,103.838,"","",""
4364,5040514,Tram Sloek,50405,504,5,380759,1296960,11.7303,103.906,"","",""
4365,5040515,Sorya,50405,504,5,381361,1301784,11.7739,103.911,"","",""
4366,5040516,Kriel Pong,50405,504,5,381376,1294683,11.7097,103.912,"","",""
4367,5040517,Romeang Sar,50405,504,5,374872,1296358,11.7246,103.852,"","",""
4368,5050101,Krang Tumnob,50501,505,5,457618,1293705,11.7027,104.611,"","",""
4369,5050102,Sdok Taol Thmei,50501,505,5,457738,1291717,11.6847,104.612,"","",""
4370,5050103,Sdok Taol Chas,50501,505,5,457259,1291355,11.6814,104.608,"","",""
4371,5050104,Thmei Tumloab,50501,505,5,456980,1290567,11.6743,104.605,"","",""
4372,5050105,Tuol Vihear,50501,505,5,455771,1291033,11.6785,104.594,"","",""
4373,5050106,Trapeang Ampil,50501,505,5,456035,1290321,11.672,104.597,"","",""
4374,5050107,Prey Toan,50501,505,5,458845,1288343,11.6542,104.622,"","",""
4375,5050108,Anlong Chamnar,50501,505,5,459262,1290148,11.6705,104.626,"","",""
4376,5050109,Chanteak Saen,50501,505,5,460163,1290983,11.6781,104.634,"","",""
4377,5050110,Trapeang Antong,50501,505,5,461356,1289903,11.6683,104.645,"","",""
4378,5050111,Tumnob Tuek,50501,505,5,462500,1290135,11.6704,104.656,"","",""
4379,5050112,Trapeang Kou,50501,505,5,461454,1289497,11.6647,104.646,"","",""
4380,5050113,Ampil Tuek,50501,505,5,462059,1289471,11.6644,104.652,"","",""
4381,5050114,Sdok Ak,50501,505,5,465018,1289353,11.6634,104.679,"","",""
4382,5050115,Pal Hal,50501,505,5,465289,1288405,11.6548,104.682,"","",""
4383,5050201,Yos Chour,50502,505,5,453922,1287787,11.6491,104.577,"","",""
4384,5050202,Ta Sal,50502,505,5,452551,1288248,11.6533,104.565,"","",""
4385,5050203,Sakar Kaev,50502,505,5,451692,1287703,11.6483,104.557,"","",""
4386,5050204,Ta Yos,50502,505,5,451370,1285069,11.6245,104.554,"","",""
4387,5050205,Phnum Totueng,50502,505,5,451864,1284804,11.6221,104.558,"","",""
4388,5050206,Suos Ney,50502,505,5,453024,1284161,11.6163,104.569,"","",""
4389,5050207,Banteay Khmaer,50502,505,5,453546,1283782,11.6129,104.574,"","",""
4390,5050208,Trapeang Roka,50502,505,5,454112,1283243,11.608,104.579,"","",""
4391,5050209,Angk Serei,50502,505,5,454844,1283227,11.6079,104.586,"","",""
4392,5050210,Phnum Bat,50502,505,5,453506,1285068,11.6245,104.573,"","",""
4393,5050211,Chek,50502,505,5,454908,1284895,11.623,104.586,"","",""
4394,5050212,Sambuor,50502,505,5,455878,1286398,11.6366,104.595,"","",""
4395,5050213,Phnum Angk Ta Pok,50502,505,5,455798,1287416,11.6458,104.594,"","",""
4396,5050214,Srangae,50502,505,5,454936,1287872,11.6499,104.587,"","",""
4397,5050215,Chres,50502,505,5,454957,1287307,11.6448,104.587,"","",""
4398,5050216,Kamnab,50502,505,5,451759,1288238,11.6532,104.557,"","",""
4399,5050301,Chumpu Preoks,50503,505,5,439926,1279868,11.5773,104.449,"","",""
4400,5050302,Krang Ta Saom,50503,505,5,440228,1279267,11.5718,104.452,"","",""
4401,5050303,Prey Ampil,50503,505,5,439562,1278546,11.5653,104.446,"","",""
4402,5050304,Chrak Popul,50503,505,5,442184,1279875,11.5774,104.47,"","",""
4403,5050305,Trach Khpos,50503,505,5,438421,1280418,11.5822,104.435,"","",""
4404,5050306,Prey Tonsae,50503,505,5,442606,1280965,11.5872,104.474,"","",""
4405,5050307,Trapeang Lieb,50503,505,5,439914,1277068,11.552,104.449,"","",""
4406,5050401,Ou Samrae,50504,505,5,461020,1293737,11.703,104.642,"","",""
4407,5050402,Dambouk Sa,50504,505,5,462857,1292212,11.6892,104.659,"","",""
4408,5050403,Trapeang Kraloung,50504,505,5,463204,1290635,11.675,104.662,"","",""
4596,5051414,Kandal,50514,505,5,454992,1278156,11.562,104.587,"","",""
4410,5050405,Trapeang Thma,50504,505,5,464124,1292169,11.6889,104.671,"","",""
4411,5050406,Ta Ling,50504,505,5,465158,1292040,11.6877,104.68,"","",""
4412,5050407,Prey Totueng,50504,505,5,463295,1292932,11.6957,104.663,"","",""
4413,5050408,Trapeang Prei,50504,505,5,464508,1290719,11.6757,104.674,"","",""
4414,5050409,Trapeang Kansaeng,50504,505,5,465974,1290889,11.6773,104.688,"","",""
4415,5050410,Kakab,50504,505,5,467059,1291292,11.681,104.698,"","",""
4416,5050411,Ta Lak,50504,505,5,466835,1289628,11.6659,104.696,"","",""
4417,5050412,Bat Doeng,50504,505,5,467446,1291332,11.6813,104.701,"","",""
4418,5050413,Baek Khlouk,50504,505,5,466028,1292301,11.6901,104.688,"","",""
4419,5050414,Damnak Trach,50504,505,5,468275,1292366,11.6907,104.709,"","",""
4420,5050415,Sdok Lpov,50504,505,5,468603,1292885,11.6954,104.712,"","",""
4421,5050416,Trapeang Krasang,50504,505,5,469204,1294599,11.7109,104.717,"","",""
4422,5050417,Ta Lok,50504,505,5,468805,1296052,11.724,104.714,"","",""
4423,5050418,Trach Tong,50504,505,5,466472,1294526,11.7102,104.692,"","",""
4424,5050419,Prey Ta Chey,50504,505,5,465426,1294564,11.7105,104.683,"","",""
4425,5050501,Kouk Sandaek,50505,505,5,449748,1279680,11.5757,104.539,"","",""
4426,5050502,Rumpoat Chruk,50505,505,5,451585,1279549,11.5746,104.556,"","",""
4427,5050503,Tuol Baray,50505,505,5,450722,1278282,11.5631,104.548,"","",""
4428,5050504,Angk,50505,505,5,452970,1279948,11.5782,104.569,"","",""
4429,5050505,Ak Yum,50505,505,5,452315,1280257,11.581,104.563,"","",""
4430,5050506,Tnaot,50505,505,5,453794,1281775,11.5947,104.576,"","",""
4431,5050507,Kbal Keay,50505,505,5,454201,1281881,11.5957,104.58,"","",""
4432,5050508,Sambok Kriel,50505,505,5,453482,1282359,11.6,104.573,"","",""
4433,5050509,Trapeang Sangkae,50505,505,5,452769,1282591,11.6021,104.567,"","",""
4434,5050510,Kruos,50505,505,5,451729,1282069,11.5974,104.557,"","",""
4435,5050511,Tuol Sdau,50505,505,5,451496,1281567,11.5928,104.555,"","",""
4436,5050512,Chbar Chroh,50505,505,5,449904,1284107,11.6158,104.54,"","",""
4437,5050513,Trapeang Mean,50505,505,5,450359,1282860,11.6045,104.545,"","",""
4438,5050514,Kaoh,50505,505,5,448399,1281400,11.5913,104.527,"","",""
4439,5050515,Ta Ni,50505,505,5,449694,1280687,11.5848,104.539,"","",""
4440,5050516,Krang Chek,50505,505,5,448672,1280426,11.5825,104.529,"","",""
4441,5050517,Krang Chongruk,50505,505,5,448886,1280099,11.5795,104.531,"","",""
4442,5050518,Kouk Roveay,50505,505,5,447085,1278940,11.569,104.515,"","",""
4443,5050519,Tuol Kaes,50505,505,5,447081,1278701,11.5668,104.515,"","",""
4444,5050520,Trapeang Kak,50505,505,5,447187,1279518,11.5742,104.516,"","",""
4445,5050521,Trapeang Kroem,50505,505,5,449262,1281479,11.592,104.535,"","",""
4446,5050522,Sdau Ph' Aem,50505,505,5,448776,1277763,11.5584,104.53,"","",""
4447,5050523,Danlang,50505,505,5,448656,1278023,11.5607,104.529,"","",""
4448,5050524,Ampil Ph'aem,50505,505,5,448574,1278552,11.5655,104.528,"","",""
4449,5050601,Krang Sotin,50506,505,5,451981,1290542,11.674,104.559,"","",""
4450,5050602,Svay,50506,505,5,452968,1290885,11.6771,104.568,"","",""
4451,5050603,Tuek Ruessei,50506,505,5,453601,1291060,11.6787,104.574,"","",""
4452,5050604,Romeang Slab,50506,505,5,453352,1289739,11.6667,104.572,"","",""
4453,5050605,Tumpung,50506,505,5,454161,1291378,11.6816,104.579,"","",""
4454,5050606,Veal Tonsay,50506,505,5,454851,1292287,11.6898,104.586,"","",""
4455,5050607,Prey Chongruk,50506,505,5,454279,1293210,11.6982,104.58,"","",""
4456,5050608,Sdok,50506,505,5,455362,1293910,11.7045,104.59,"","",""
4457,5050609,Sdok S'at,50506,505,5,454907,1294905,11.7135,104.586,"","",""
4672,5060616,Kandal,50606,506,5,437922,1261757,11.4135,104.431,"","",""
4459,5050611,Trapeang Chambak,50506,505,5,451912,1293735,11.7029,104.559,"","",""
4460,5050612,Prey Smet,50506,505,5,450910,1293497,11.7007,104.55,"","",""
4461,5050613,Tumnob Angk,50506,505,5,451250,1292789,11.6943,104.553,"","",""
4462,5050614,Phleung Chheh,50506,505,5,452719,1292406,11.6909,104.566,"","",""
4463,5050701,Angk Sandan,50507,505,5,468761,1304601,11.8013,104.713,"","",""
4464,5050702,Pou Kaong,50507,505,5,470115,1304946,11.8045,104.726,"","",""
4465,5050703,Ta Chiel,50507,505,5,470708,1304235,11.798,104.731,"","",""
4466,5050704,Chhuk Sa,50507,505,5,470828,1305428,11.8088,104.732,"","",""
4467,5050705,Srae Chenda,50507,505,5,470798,1302976,11.7867,104.732,"","",""
4468,5050706,Svay Pok,50507,505,5,469730,1302776,11.7848,104.722,"","",""
4469,5050707,Trapeang Sangkae,50507,505,5,470109,1301925,11.7771,104.726,"","",""
4470,5050708,Kbal ou,50507,505,5,471543,1301001,11.7688,104.739,"","",""
4471,5050709,Ampil Rung,50507,505,5,472240,1301627,11.7745,104.745,"","",""
4472,5050710,Damnak Pring,50507,505,5,471540,1299936,11.7592,104.739,"","",""
4473,5050711,Tuol Pongro,50507,505,5,468640,1300979,11.7686,104.712,"","",""
4474,5050712,Prey Phdiek,50507,505,5,468210,1301833,11.7763,104.708,"","",""
4475,5050713,Rumlech,50507,505,5,468563,1299638,11.7564,104.711,"","",""
4476,5050714,Tuol Ta Rea,50507,505,5,469961,1299583,11.756,104.724,"","",""
4477,5050715,Angkrong,50507,505,5,469932,1298919,11.75,104.724,"","",""
4478,5050716,Pravoek Pong,50507,505,5,470627,1298479,11.746,104.73,"","",""
4479,5050717,Trapeang Chhuk,50507,505,5,471108,1298524,11.7464,104.735,"","",""
4480,5050718,Prakel,50507,505,5,470550,1296848,11.7312,104.73,"","",""
4481,5050801,La Khtom Khpos,50508,505,5,443517,1282597,11.602,104.482,"","",""
4482,5050802,Tuol,50508,505,5,445010,1281680,11.5937,104.496,"","",""
4483,5050803,Kong Lueng,50508,505,5,444148,1281767,11.5945,104.488,"","",""
4484,5050804,Chrak,50508,505,5,446567,1280337,11.5816,104.51,"","",""
4485,5050805,Trapeang Lean,50508,505,5,446113,1281332,11.5906,104.506,"","",""
4486,5050806,Krang Slaeng,50508,505,5,447323,1281193,11.5894,104.517,"","",""
4487,5050807,Prey Krasang,50508,505,5,447331,1283885,11.6137,104.517,"","",""
4488,5050808,Kandak,50508,505,5,448880,1282787,11.6038,104.531,"","",""
4489,5050809,Trapeang Bangruh,50508,505,5,448390,1285230,11.6259,104.527,"","",""
4490,5050810,Prey Phdau,50508,505,5,449068,1285810,11.6312,104.533,"","",""
4491,5050811,Krang Doung,50508,505,5,446260,1284477,11.6191,104.507,"","",""
4492,5050812,Trapeang Chrov,50508,505,5,444964,1284626,11.6204,104.495,"","",""
4493,5050813,Krang Krouch,50508,505,5,445545,1283733,11.6123,104.5,"","",""
4494,5050814,Kouk Char,50508,505,5,446259,1283403,11.6093,104.507,"","",""
4495,5050815,Svay Phluoh,50508,505,5,444623,1283230,11.6078,104.492,"","",""
4496,5050901,Ta Dung,50509,505,5,462771,1295672,11.7205,104.658,"","",""
4497,5050902,Ruessei Muoy Kum,50509,505,5,462851,1296261,11.7258,104.659,"","",""
4498,5050903,Krang Trab,50509,505,5,460670,1294914,11.7136,104.639,"","",""
4499,5050904,Trapeang Kdol,50509,505,5,459810,1294622,11.711,104.631,"","",""
4500,5050905,Boeng,50509,505,5,464818,1298013,11.7417,104.677,"","",""
4501,5050906,Andoung Chroh,50509,505,5,461475,1297930,11.7409,104.646,"","",""
4502,5050907,Trapeang Leuk,50509,505,5,461727,1295100,11.7153,104.649,"","",""
4503,5050908,Trapeang Angkrong,50509,505,5,463863,1296126,11.7246,104.668,"","",""
4504,5050909,Krasang Ph'aem,50509,505,5,459634,1297672,11.7386,104.63,"","",""
4505,5050910,Srah Sdach,50509,505,5,466924,1297798,11.7398,104.696,"","",""
4506,5050911,Khleang,50509,505,5,467218,1296495,11.728,104.699,"","",""
4507,5050912,Tuol Khlong,50509,505,5,458649,1296116,11.7245,104.621,"","",""
4508,5050913,Ra,50509,505,5,465813,1295648,11.7203,104.686,"","",""
4509,5050914,Boeng Va,50509,505,5,456517,1294637,11.7111,104.601,"","",""
4510,5050915,Trapeang Khchau,50509,505,5,467109,1298924,11.75,104.698,"","",""
4511,5050916,Thmei,50509,505,5,458348,1295038,11.7147,104.618,"","",""
4512,5050917,Trapeang Lpeak,50509,505,5,463398,1294994,11.7144,104.664,"","",""
4513,5051001,Prey Chrab Kaeut,50510,505,5,468108,1304328,11.7989,104.707,"","",""
4514,5051002,Prey Chrab Lech,50510,505,5,467764,1304114,11.7969,104.704,"","",""
4515,5051003,Prey Totueng,50510,505,5,467210,1303100,11.7877,104.699,"","",""
4516,5051004,Phkor,50510,505,5,466670,1303954,11.7955,104.694,"","",""
4517,5051005,Khnaor Ampil,50510,505,5,465924,1303602,11.7923,104.687,"","",""
4518,5051006,Trapeang K'aek,50510,505,5,465840,1302503,11.7823,104.686,"","",""
4519,5051007,Thal,50510,505,5,465715,1301500,11.7733,104.685,"","",""
4520,5051008,Khsach Puon,50510,505,5,464383,1303115,11.7878,104.673,"","",""
4521,5051009,Khchas,50510,505,5,464931,1303064,11.7874,104.678,"","",""
4522,5051010,Kralanh,50510,505,5,464224,1302573,11.7829,104.672,"","",""
4523,5051011,Tuol,50510,505,5,463237,1303092,11.7876,104.663,"","",""
4524,5051012,Thlea Chas,50510,505,5,463510,1303835,11.7943,104.665,"","",""
4525,5051013,Souvongs Kraom,50510,505,5,462719,1303615,11.7923,104.658,"","",""
4526,5051014,Krang Ponhea,50510,505,5,464659,1299455,11.7548,104.676,"","",""
4527,5051015,Trapeang Pou,50510,505,5,464875,1300166,11.7612,104.678,"","",""
4528,5051016,Trapeang Khtum,50510,505,5,463416,1299984,11.7595,104.664,"","",""
4529,5051017,Damnak Smach,50510,505,5,463061,1301396,11.7723,104.661,"","",""
4530,5051018,Chamkar Doung,50510,505,5,460558,1300383,11.7631,104.638,"","",""
4531,5051019,Sdok Kraol,50510,505,5,459801,1299773,11.7576,104.631,"","",""
4532,5051020,Veal Pung,50510,505,5,462450,1303932,11.7952,104.655,"","",""
4533,5051021,Souvongs Leu,50510,505,5,463135,1304583,11.8011,104.662,"","",""
4534,5051022,Snam Puk,50510,505,5,462101,1303659,11.7927,104.652,"","",""
4535,5051023,Pou,50510,505,5,462230,1302875,11.7857,104.653,"","",""
4536,5051024,Andoung Chambak,50510,505,5,460756,1303349,11.7899,104.64,"","",""
4537,5051025,Voat Kdei,50510,505,5,460712,1304291,11.7984,104.639,"","",""
4538,5051026,Boureirom,50510,505,5,460999,1304495,11.8003,104.642,"","",""
4539,5051027,Sameakkipheap,50510,505,5,460715,1301457,11.7728,104.639,"","",""
4540,5051101,Odongk,50511,505,5,472481,1306623,11.8196,104.747,"","",""
4541,5051102,Ou Karong,50511,505,5,472273,1306702,11.8204,104.745,"","",""
4542,5051103,Chamkar Luong,50511,505,5,472379,1306348,11.8172,104.746,"","",""
4543,5051104,Vihear Khpos,50511,505,5,472122,1305719,11.8115,104.744,"","",""
4544,5051105,Khleang Pram,50511,505,5,472238,1306415,11.8178,104.745,"","",""
4545,5051106,Knong Veang,50511,505,5,472785,1305817,11.8124,104.75,"","",""
4546,5051107,Chen Dam Mlu,50511,505,5,471941,1306100,11.8149,104.742,"","",""
4547,5051108,Srah Kaev,50511,505,5,472843,1306541,11.8189,104.751,"","",""
4548,5051109,Krang Ponley,50511,505,5,471988,1306766,11.8209,104.743,"","",""
4549,5051110,Voat Pou,50511,505,5,471707,1306317,11.8169,104.74,"","",""
4550,5051201,Prey Thum,50512,505,5,447212,1287963,11.6506,104.516,"","",""
4551,5051202,Trach Kaong,50512,505,5,447675,1287002,11.6419,104.52,"","",""
4552,5051203,Angkor Ban,50512,505,5,448377,1286682,11.639,104.526,"","",""
4553,5051204,Roung Kou,50512,505,5,447196,1288930,11.6593,104.516,"","",""
4554,5051205,Prey Chum,50512,505,5,449579,1286553,11.6379,104.537,"","",""
4555,5051206,Thommeak Tey,50512,505,5,450229,1286923,11.6412,104.543,"","",""
4556,5051207,Trapeang Khnar,50512,505,5,449912,1286442,11.6369,104.54,"","",""
4557,5051208,Prey Tien,50512,505,5,448959,1288057,11.6515,104.532,"","",""
4558,5051209,Trapeang Thum,50512,505,5,451016,1290405,11.6727,104.551,"","",""
4559,5051210,Rung,50512,505,5,447916,1291224,11.6801,104.522,"","",""
4560,5051211,Reang Ter,50512,505,5,448205,1291908,11.6863,104.525,"","",""
4561,5051212,Krang Kdei,50512,505,5,449048,1289826,11.6675,104.533,"","",""
4562,5051213,Krang Chres,50512,505,5,450132,1289474,11.6643,104.542,"","",""
4563,5051214,Trapeang Lpeak,50512,505,5,451124,1288548,11.6559,104.552,"","",""
4564,5051215,Srah Thul,50512,505,5,451245,1289905,11.6682,104.553,"","",""
4565,5051301,Krang Knaor,50513,505,5,458645,1285703,11.6303,104.621,"","",""
4566,5051302,Chumtob Moan,50513,505,5,458297,1285506,11.6285,104.617,"","",""
